,user id,test group,converted,total ads,most ads day,most ads hour,mapped_customer_id,predicted_clv_90d
7958,1612623,ad,True,70,Monday,15,16456.0,14267.553570344151
7970,1572776,ad,True,131,Sunday,15,17898.0,1618.1684398208793
8014,1424117,ad,True,435,Tuesday,14,13203.0,5605.559466787267
8049,1260249,ad,True,70,Wednesday,16,13416.0,2392.7069855918685
8050,1187446,ad,True,76,Saturday,19,14267.0,3912.5058263856054
8090,1589418,ad,True,74,Saturday,15,13373.0,14464.91112746177
8091,1505265,ad,True,254,Thursday,13,12920.0,1698.7569101317342
8096,1197237,ad,True,143,Thursday,12,18262.0,1935.7913218181184
8127,1532356,ad,True,129,Monday,22,15881.0,939.9239686832642
8147,1473617,ad,True,209,Thursday,20,14909.0,1793.9858300957735
8204,1196321,ad,True,327,Friday,17,13402.0,4094.8230949985814
8216,1114113,ad,True,140,Tuesday,21,16283.0,8824.510766819209
8224,1547953,ad,True,87,Wednesday,18,17381.0,80307.18530234943
8278,1484076,ad,True,23,Thursday,20,12556.0,4401.581048163493
8286,1079805,ad,True,240,Thursday,23,16773.0,1536.2181030394956
8297,1503120,ad,True,104,Saturday,20,16489.0,738.066787135522
8308,1442669,ad,True,48,Tuesday,23,17460.0,4918.054782238504
8334,1254476,ad,True,218,Wednesday,21,16882.0,4361.693755947845
8352,1493577,ad,True,113,Wednesday,12,13999.0,18880.394194457524
8382,1023789,ad,True,83,Tuesday,12,16050.0,1945.0694857127678
8412,1338109,ad,True,45,Monday,21,13861.0,681.0849149055936
8414,1554696,ad,True,28,Wednesday,19,15396.0,1783.3906941529756
8423,1207691,ad,True,114,Tuesday,15,16557.0,4122.345952131649
8443,1598178,ad,True,457,Thursday,0,16980.0,3388.8431808346577
8502,1555873,ad,True,110,Monday,20,13987.0,664.0222074020269
8519,1045699,ad,True,166,Sunday,17,13421.0,8116.494727450484
8522,1572325,ad,True,16,Saturday,17,13712.0,1430.9773886411638
8537,1497612,ad,True,285,Friday,22,15946.0,1499.343909316755
8543,1322815,ad,True,106,Monday,17,17021.0,201.80828588200922
8550,1470427,ad,True,118,Saturday,22,16989.0,4604.821650753869
8592,1642095,ad,True,116,Sunday,22,14507.0,7143.961208842734
8606,1148648,ad,True,43,Thursday,20,14034.0,3834.2513724268324
8607,1469866,ad,True,90,Monday,15,16571.0,9651.596900863327
8623,1399225,ad,True,34,Monday,21,16145.0,15237.93163251938
8644,1129774,ad,True,159,Monday,17,14067.0,4204.837059208628
8645,1626020,ad,True,22,Tuesday,22,14505.0,22888.764821644505
8647,1205950,ad,True,90,Wednesday,22,16898.0,3176.3914980432673
8659,1243423,ad,True,167,Sunday,10,15716.0,6102.178735290071
8693,1214496,ad,True,34,Tuesday,22,17576.0,18004.295060050856
8698,1508249,ad,True,161,Saturday,9,14299.0,25282.73188366378
8701,1032094,ad,True,58,Saturday,14,14963.0,8956.940899956811
8714,1200303,ad,True,120,Sunday,20,14267.0,3912.5058263856054
8758,1248607,ad,True,137,Sunday,1,13059.0,2898.07692308722
8805,1273718,ad,True,99,Tuesday,21,14702.0,13133.656630913922
8816,1199088,ad,True,201,Friday,22,13078.0,57222.201649861374
8848,1448639,ad,True,177,Thursday,22,14217.0,8953.628954987375
8853,1475640,ad,True,165,Monday,15,13985.0,21826.44923851618
8871,1047897,ad,True,117,Monday,20,14920.0,3179.7389539846467
8890,1021212,ad,True,386,Friday,13,16774.0,3676.082623757775
8910,1447850,ad,True,188,Sunday,23,17252.0,2174.959977393704
8914,1455736,ad,True,61,Tuesday,22,14897.0,6678.930839033588
8925,1376355,ad,True,55,Tuesday,14,16467.0,336.8266786038837
8939,1109762,ad,True,82,Monday,13,15476.0,1363.489029354212
8953,907432,psa,True,84,Tuesday,17,18283.0,6717.025657702952
8961,1558104,ad,True,64,Tuesday,19,13396.0,5433.099553766321
8992,1470957,ad,True,93,Friday,20,17413.0,1136.6724911585068
8994,1101289,ad,True,120,Saturday,15,18211.0,3915.367764186545
8998,1654441,ad,True,204,Wednesday,18,17310.0,1057.6306614092648
9000,1219947,ad,True,361,Friday,11,14110.0,25737.031331058133
9017,1052105,ad,True,60,Tuesday,22,17560.0,4546.319952218428
9019,1550019,ad,True,19,Tuesday,22,13884.0,6005.714104370923
9105,1154113,ad,True,61,Wednesday,19,13003.0,2497.3987864886
9110,1625393,ad,True,76,Sunday,18,13629.0,27998.940919940076
9154,1438766,ad,True,141,Wednesday,22,14295.0,5665.203706426458
9163,1129024,ad,True,400,Monday,18,15109.0,2244.7418021064914
9186,1424414,ad,True,299,Saturday,20,16684.0,287599.36519019835
9193,1393583,ad,True,238,Thursday,16,15158.0,2788.8534259688126
9194,1424588,ad,True,149,Tuesday,13,13068.0,2505.0369352197654
9261,1554787,ad,True,129,Wednesday,19,14063.0,4485.7146821033275
9273,1383197,ad,True,522,Friday,20,14496.0,2660.5983349734665
9286,1052973,ad,True,78,Thursday,15,17188.0,9407.926054620812
9287,1205172,ad,True,52,Monday,18,13534.0,20770.582693694843
9290,1223094,ad,True,88,Tuesday,10,13676.0,378.75727485466285
9293,1036386,ad,True,67,Thursday,22,12539.0,13304.915557443353
9322,1450661,ad,True,217,Monday,14,15315.0,5070.018633075309
9330,1504985,ad,True,328,Wednesday,13,17449.0,10201.10460027897
9384,1387660,ad,True,55,Sunday,12,14959.0,3873.1290125791365
9391,1300876,ad,True,85,Wednesday,16,18270.0,2326.986060674255
9432,1446709,ad,True,51,Thursday,22,16478.0,5257.1431350618395
9458,1131528,ad,True,153,Saturday,17,16961.0,2788.6104156596225
9481,1091393,ad,True,138,Sunday,22,16326.0,10526.769042225851
9486,1036405,ad,True,85,Saturday,13,14119.0,936.4875969090324
9495,1434148,ad,True,55,Friday,22,17295.0,6405.380264480831
9555,1018700,ad,True,202,Friday,10,14128.0,2805.046081857969
9564,1141739,ad,True,112,Saturday,23,17092.0,12158.544375512687
9631,1457794,ad,True,303,Monday,7,17252.0,2174.959977393704
9670,1225376,ad,True,200,Saturday,22,17389.0,111034.5217449198
9704,1145271,ad,True,334,Friday,22,14309.0,8991.27807858039
9728,1333384,ad,True,41,Monday,18,17461.0,8928.076981933185
9736,1381550,ad,True,96,Tuesday,0,17027.0,3283.3426701663993
9764,1436827,ad,True,188,Monday,17,16173.0,10900.271542634679
9816,1341700,ad,True,45,Friday,15,13024.0,763.357840601872
9844,1040914,ad,True,54,Thursday,0,14249.0,1349.2832979883672
9856,1531681,ad,True,156,Wednesday,22,16284.0,4257.838748597092
9866,1095181,ad,True,32,Sunday,9,16353.0,19591.090402328016
9870,1453071,ad,True,117,Sunday,16,12867.0,16130.418443959385
9877,1431869,ad,True,31,Thursday,23,16612.0,6340.609057104074
9919,1192226,ad,True,3,Wednesday,15,13310.0,5663.956276539778
9932,1082822,ad,True,84,Tuesday,22,13972.0,2511.978487035839
9942,1193632,ad,True,38,Monday,23,18282.0,3707.9360145389383
9966,1549547,ad,True,256,Tuesday,23,17576.0,18004.295060050856
10003,1629297,ad,True,109,Friday,11,16227.0,2651.3013035624344
10022,1349841,ad,True,72,Saturday,14,13123.0,453.8536933853862
10029,1427893,ad,True,70,Monday,19,16279.0,13357.773594974009
10049,1248176,ad,True,333,Sunday,16,18214.0,71.11027463470704
10069,1565458,ad,True,213,Friday,21,17655.0,11850.737819720347
10077,911459,psa,True,354,Saturday,15,15887.0,1157.6027142848916
10122,1080003,ad,True,171,Tuesday,22,16279.0,13357.773594974009
10139,1154274,ad,True,116,Monday,20,13669.0,2213.8133841458016
10157,1477280,ad,True,247,Sunday,10,16521.0,2175.6453647623825
10163,1119989,ad,True,140,Saturday,9,14558.0,148.6474326765507
10171,1471888,ad,True,137,Thursday,18,17021.0,201.80828588200922
10179,1073445,ad,True,377,Thursday,18,12716.0,5533.684227985142
10188,1240561,ad,True,37,Saturday,6,14935.0,4209.230934739385
10199,1440232,ad,True,186,Tuesday,7,15092.0,2277.8934163191657
10204,1182235,ad,True,163,Monday,22,12358.0,5917.928081273353
10218,1168796,ad,True,74,Friday,21,16401.0,17861.855681141176
10226,1440902,ad,True,73,Tuesday,22,13500.0,5301.352178013909
10231,1131707,ad,True,75,Friday,21,13795.0,1304.3696317858967
10252,1407188,ad,True,86,Tuesday,23,14915.0,4035.287243860393
10254,1092050,ad,True,69,Sunday,22,16769.0,2224.665401538362
10300,1117562,ad,True,56,Thursday,21,15445.0,1193.1979617092493
10326,1099674,ad,True,52,Sunday,22,12672.0,1259.0565806934476
10338,1242542,ad,True,174,Friday,20,18244.0,709.1665327161077
10396,1163524,ad,True,57,Saturday,13,17857.0,63019.68779777194
10440,1439699,ad,True,299,Tuesday,18,17980.0,3638.302596954817
10491,1425750,ad,True,168,Thursday,20,14639.0,10125.919436299371
10492,1357778,ad,True,151,Tuesday,21,15390.0,607.3758105986632
10517,1089438,ad,True,109,Sunday,8,13078.0,57222.201649861374
10544,1346603,ad,True,62,Saturday,15,12906.0,11857.131907212051
10569,1288905,ad,True,54,Wednesday,1,12932.0,26.554315163591795
10595,1168349,ad,True,25,Tuesday,22,15164.0,4821.530794063328
10647,1203559,ad,True,335,Tuesday,12,16241.0,13805.899375974821
10674,1174694,ad,True,164,Tuesday,23,14687.0,3852.6623289266377
10689,1288962,ad,True,101,Sunday,9,14409.0,8723.091712372283
10706,1650935,ad,True,53,Sunday,15,17460.0,4918.054782238504
10716,1348275,ad,True,94,Wednesday,22,16200.0,10051.733316827329
10720,1089759,ad,True,29,Tuesday,23,18273.0,1657.777807062724
10734,1336966,ad,True,182,Friday,17,15238.0,6703.593582938319
10750,1168713,ad,True,101,Wednesday,15,18227.0,1360.9124175676532
10774,1322862,ad,True,100,Monday,22,13399.0,259.23262523737424
10798,1061432,ad,True,263,Sunday,22,14913.0,10714.318195859028
10824,1651037,ad,True,25,Monday,21,15276.0,2183.545606040689
10825,1414168,ad,True,31,Monday,22,17163.0,2242.399449113981
10887,1464516,ad,True,174,Friday,10,14550.0,4342.543167035917
10892,1217112,ad,True,128,Saturday,13,12708.0,11114.697880649815
10896,1051508,ad,True,138,Sunday,15,13318.0,8598.85055017035
10923,1613698,ad,True,15,Friday,18,15407.0,5334.35735862798
10931,1146293,ad,True,124,Saturday,23,13468.0,26457.95891952634
10932,1294497,ad,True,79,Saturday,18,17920.0,47230.16821527399
10934,1564028,ad,True,125,Wednesday,9,15142.0,7178.1907153661
10940,1039239,ad,True,295,Sunday,18,13880.0,11347.547474354904
11011,1229279,ad,True,129,Monday,3,12684.0,11223.21363967177
11028,1202546,ad,True,299,Tuesday,15,12910.0,11903.106347000048
11058,1129683,ad,True,152,Saturday,0,16637.0,6305.473576114276
11077,1286817,ad,True,206,Thursday,13,14953.0,3623.0918045706626
11119,1023845,ad,True,78,Tuesday,15,16330.0,2324.637363956131
11179,1450398,ad,True,88,Thursday,14,17090.0,8165.52751173077
11194,1566059,ad,True,84,Friday,22,16951.0,2449.099901975351
11255,1274683,ad,True,92,Saturday,21,14122.0,1062.8247589200423
11261,1362522,ad,True,48,Thursday,22,17952.0,1380.4023343993072
11293,1321790,ad,True,105,Monday,20,15350.0,555.2917432658736
11299,1178187,ad,True,377,Tuesday,20,15385.0,2394.7618930952194
11315,1456172,ad,True,101,Tuesday,15,14224.0,4808.184893656094
11335,1389995,ad,True,61,Saturday,12,14257.0,11347.02968968951
11358,1433166,ad,True,6,Saturday,20,15855.0,3089.4119976783168
11373,1088022,ad,True,169,Monday,18,15194.0,24622.736768011808
11420,1081944,ad,True,179,Wednesday,13,14226.0,8063.739204634254
11435,1459742,ad,True,82,Monday,5,14257.0,11347.02968968951
11446,1112672,ad,True,98,Saturday,16,16818.0,16415.72008036208
11448,1410844,ad,True,124,Tuesday,23,15359.0,13.685910065802311
11454,1358669,ad,True,157,Monday,22,15428.0,2165.597486150057
11459,1006902,ad,True,147,Thursday,13,12545.0,3501.3365265601474
11470,1123423,ad,True,70,Friday,21,17235.0,5651.513612462435
11474,1218721,ad,True,105,Friday,17,16354.0,3300.781471647253
11477,1491933,ad,True,75,Tuesday,23,17383.0,2009.1795337096535
11482,1443425,ad,True,186,Friday,23,16629.0,4233.659978854978
11505,1049491,ad,True,54,Thursday,18,18252.0,3305.826923087545
11557,1273783,ad,True,114,Friday,16,16018.0,1978.533078993412
11593,1095809,ad,True,41,Wednesday,12,17709.0,1958.6404686016708
11601,1035126,ad,True,191,Friday,20,18217.0,2949.9161302151083
11616,1432222,ad,True,58,Sunday,17,17716.0,31089.932757625058
11630,1071984,ad,True,90,Tuesday,13,18055.0,31941.714721505905
11638,905622,psa,True,103,Sunday,18,15039.0,79099.81563652214
11665,1162815,ad,True,65,Friday,14,13457.0,142.33435241685794
11699,1466170,ad,True,181,Wednesday,1,17194.0,1513.2379609542963
11711,1102663,ad,True,128,Monday,18,13635.0,6124.254647918994
11715,1350988,ad,True,57,Tuesday,23,16503.0,9177.871073069164
11752,1255513,ad,True,147,Monday,17,14758.0,6267.216819868796
11760,1533589,ad,True,285,Wednesday,19,12755.0,9538.047305812826
11770,1517761,ad,True,356,Friday,12,16936.0,2449.974527652469
11822,1476849,ad,True,612,Monday,11,15014.0,3326.7152464691508
11824,1389737,ad,True,338,Monday,18,16936.0,2449.974527652469
11851,1001995,ad,True,255,Friday,21,13309.0,6333.104377011827
11899,1152966,ad,True,53,Tuesday,20,18287.0,8715.834320652022
12011,1573337,ad,True,326,Sunday,17,13316.0,25670.28808233374
12033,1190697,ad,True,189,Monday,21,15124.0,1774.4917795302426
12068,1148820,ad,True,165,Saturday,21,18241.0,7369.498042978543
12073,1439406,ad,True,238,Tuesday,14,16748.0,7968.074443582481
12102,1231364,ad,True,85,Monday,22,17816.0,1152.417816301509
12104,1233995,ad,True,77,Wednesday,20,13097.0,25880.555169596722
12137,1110637,ad,True,148,Monday,13,15727.0,18730.88447620494
12156,1280273,ad,True,161,Wednesday,21,16743.0,10301.470241996965
12185,1160483,ad,True,43,Saturday,15,16018.0,1978.533078993412
12189,1003784,ad,True,129,Monday,12,15123.0,10581.415998910767
12196,1219635,ad,True,202,Monday,16,14818.0,3364.8805578812157
12209,1040511,ad,True,161,Tuesday,19,15599.0,3709.380055924037
12226,1114768,ad,True,91,Friday,13,15545.0,2124.2243009145454
12263,1497389,ad,True,202,Friday,22,15584.0,3015.53168371237
12265,1184437,ad,True,99,Monday,23,16412.0,2209.932521568877
12266,1362264,ad,True,94,Friday,15,18223.0,26077.87991793755
12289,1273926,ad,True,119,Friday,19,17469.0,10361.794547274278
12290,1189189,ad,True,178,Wednesday,11,15246.0,2139.537163535404
12317,1106329,ad,True,20,Monday,22,14154.0,11315.313101763171
12318,905705,psa,True,145,Thursday,22,16255.0,10619.906661734169
12341,1432747,ad,True,40,Friday,0,12791.0,1391.9323628189131
12358,1147770,ad,True,80,Friday,23,13268.0,12851.425481903472
12359,1346704,ad,True,557,Saturday,0,12422.0,10877.331848957096
12360,1646354,ad,True,95,Tuesday,21,13101.0,1919.5853478830106
12394,1393160,ad,True,139,Monday,12,18190.0,1960.3336536003142
12429,1153305,ad,True,151,Sunday,12,15355.0,5639.845514914353
12433,1358260,ad,True,197,Thursday,23,16969.0,3819.822046879917
12454,1579014,ad,True,65,Sunday,23,12875.0,3066.468479129258
12463,1307542,ad,True,194,Sunday,8,14657.0,5156.47790440766
12490,1583768,ad,True,152,Wednesday,22,13659.0,7841.603714935426
12504,1163820,ad,True,304,Thursday,21,16309.0,3471.60664873291
12536,1365807,ad,True,165,Monday,19,14496.0,2660.5983349734665
12564,1252775,ad,True,57,Friday,17,17046.0,4401.77042239532
12602,1567239,ad,True,160,Sunday,14,15039.0,79099.81563652214
12625,1186842,ad,True,291,Saturday,9,16704.0,228.33417761876058
12658,1101620,ad,True,130,Wednesday,11,15268.0,885.8692440674829
12681,1041789,ad,True,140,Sunday,22,13396.0,5433.099553766321
12699,1157538,ad,True,132,Thursday,14,13861.0,681.0849149055936
12704,1067512,ad,True,86,Sunday,0,15133.0,4414.007584828209
12726,1310683,ad,True,64,Wednesday,23,14178.0,10324.855754409446
12733,1367922,ad,True,31,Sunday,13,12527.0,2334.3858381385967
12782,1240158,ad,True,187,Saturday,23,17406.0,2174.190583978904
12841,1110812,ad,True,32,Thursday,22,16960.0,4560.844460417592
12847,1456746,ad,True,233,Sunday,14,14593.0,7492.021874839557
12849,1324104,ad,True,609,Saturday,0,12434.0,4159.952458425481
12871,1130606,ad,True,26,Saturday,0,12681.0,59796.49658165815
12903,907393,psa,True,156,Sunday,15,15396.0,1783.3906941529756
12904,1219895,ad,True,72,Friday,12,14001.0,12178.825704557448
12912,1131336,ad,True,128,Sunday,13,15399.0,8207.917812700765
12936,1623933,ad,True,56,Thursday,14,14451.0,7531.456219301148
12940,1127344,ad,True,182,Monday,1,17995.0,1136.172917046917
12968,1024349,ad,True,193,Tuesday,0,15838.0,146886.61412202113
12974,1086493,ad,True,53,Sunday,16,16120.0,5392.21195101413
12979,1486364,ad,True,436,Sunday,17,16221.0,6629.443391305389
13018,1092002,ad,True,8,Wednesday,0,14828.0,14571.195228154635
13068,1115330,ad,True,60,Thursday,13,17299.0,3559.2308861725633
13071,1021066,ad,True,153,Thursday,23,15132.0,4956.809592009282
13079,1128845,ad,True,148,Monday,14,15681.0,7463.630638887953
13198,1201407,ad,True,145,Tuesday,15,13599.0,19582.17450398212
13214,1025715,ad,True,135,Thursday,20,17703.0,3979.044989592828
13237,1238864,ad,True,376,Saturday,13,17201.0,2681.6251674275354
13250,1042789,ad,True,51,Monday,9,14202.0,1574.235647823529
13289,1383752,ad,True,154,Sunday,16,14409.0,8723.091712372283
13309,1023951,ad,True,111,Sunday,15,16180.0,35421.435940974974
13347,1010019,ad,True,287,Friday,13,15634.0,2406.293189827082
13363,1215716,ad,True,184,Tuesday,18,14780.0,4367.107468357837
13393,900409,psa,True,271,Monday,14,14595.0,5116.324261708783
13397,1266369,ad,True,122,Monday,23,15980.0,11982.865954532897
13398,1441290,ad,True,11,Sunday,15,17165.0,2976.5782104856225
13406,1390891,ad,True,258,Saturday,14,17302.0,5608.816045062062
13420,1004801,ad,True,71,Thursday,1,15732.0,3294.627966412359
13421,1208558,ad,True,114,Sunday,16,17596.0,9807.629409171757
13425,1145313,ad,True,136,Sunday,16,16400.0,5973.48321645505
13437,1019744,ad,True,144,Wednesday,18,13992.0,1815.2769202353554
13536,1101278,ad,True,102,Sunday,22,12696.0,956.162433352605
13595,1012731,ad,True,59,Sunday,22,16015.0,8612.225774286298
13634,1042768,ad,True,161,Saturday,20,13862.0,8753.354496552925
13637,1033093,ad,True,109,Monday,18,16020.0,6997.535092781907
13725,1180304,ad,True,35,Sunday,22,13662.0,5182.171976205313
13751,1006633,ad,True,59,Monday,1,12353.0,1490.2235582117169
13781,1246187,ad,True,100,Tuesday,3,13020.0,419.52485882308423
13783,1033177,ad,True,88,Saturday,21,18261.0,4122.226507274033
13831,1085239,ad,True,391,Sunday,14,12349.0,9211.440411333515
13850,1572662,ad,True,73,Sunday,12,13280.0,4961.4151639639
13949,908516,psa,True,563,Thursday,13,12518.0,15785.926737100266
13989,1008044,ad,True,27,Thursday,19,16472.0,894.8471644600559
14048,1473101,ad,True,128,Wednesday,17,15963.0,6421.346291919154
14053,904682,psa,True,93,Tuesday,21,13562.0,8960.364164524091
14059,1598517,ad,True,170,Monday,2,16249.0,6544.729912632831
14094,1218282,ad,True,35,Friday,0,13967.0,1644.426954688744
14132,1583735,ad,True,79,Wednesday,18,14897.0,6678.930839033588
14134,1268107,ad,True,121,Wednesday,6,13408.0,100966.61343371772
14135,1127290,ad,True,190,Saturday,17,12673.0,3548.354252094002
14165,1008349,ad,True,127,Monday,17,15238.0,6703.593582938319
14192,1633913,ad,True,104,Saturday,5,14549.0,1769.722670175094
14214,1607296,ad,True,85,Thursday,4,14921.0,4482.2615092522165
14238,1465968,ad,True,386,Thursday,10,15054.0,6149.747298489965
14264,1382189,ad,True,222,Friday,13,15207.0,728.4094935173199
14291,1263126,ad,True,75,Saturday,18,17611.0,16304.741677464886
14294,1599972,ad,True,393,Friday,8,13637.0,4039.904895671163
14299,1238336,ad,True,93,Saturday,20,15222.0,1924.0667845981545
14313,1112525,ad,True,130,Tuesday,3,12358.0,5917.928081273353
14332,1315146,ad,True,91,Monday,16,12722.0,6139.043347931349
14343,1409917,ad,True,36,Wednesday,21,14693.0,2024.8203767818893
14351,1419686,ad,True,207,Wednesday,20,15484.0,8892.448515395097
14383,1190194,ad,True,67,Sunday,15,15252.0,4596.340211847768
14399,1400853,ad,True,241,Sunday,5,17564.0,6537.984388740032
14408,1198554,ad,True,66,Saturday,22,14617.0,402.54583614710117
14421,1184305,ad,True,235,Wednesday,5,12817.0,1881.7636261089287
14422,1209651,ad,True,515,Friday,19,14237.0,1272.5933436197868
14439,1183466,ad,True,132,Saturday,18,15704.0,7870.372421682719
14440,1623484,ad,True,188,Wednesday,15,16354.0,3300.781471647253
14443,1171479,ad,True,102,Friday,16,16344.0,2297.2543226659823
14445,1268324,ad,True,259,Saturday,7,15156.0,12100.43854537164
14449,1252216,ad,True,131,Sunday,7,16523.0,24964.307481766686
14459,1513205,ad,True,157,Saturday,20,15221.0,3532.2361367466515
14461,1639633,ad,True,99,Saturday,17,17258.0,928.7315475426035
14510,1299974,ad,True,46,Sunday,17,17515.0,4826.670053930918
14555,1361943,ad,True,54,Sunday,10,13937.0,1792.7646392803592
14561,1631839,ad,True,102,Thursday,20,14594.0,2063.954982070472
14572,1120982,ad,True,166,Friday,6,18034.0,3036.701562817019
